,Population
953,7.0
954,24.0
955,0.0
956,7.0
957,12.0
958,13.0
959,7.0
960,11.0
961,0.0
962,8.0
963,0.0
964,12.0
965,0.0
966,14.0
967,14.0
968,0.0
969,0.0
970,7.0
971,15.0
972,12.0
973,0.0
974,17.0
975,7.0
976,0.0
977,14.0
978,9.0
979,7.0
980,0.0
981,7.0
982,0.0
983,7.0
984,11.0
985,12.0
986,0.0
987,0.0
988,14.0
989,12.0
990,7.0
991,0.0
992,14.0
993,0.0
994,11.0
995,7.0
996,8.0
997,14.0
998,14.0
999,12.0
1000,0.0
1001,12.0
1002,7.0
1003,14.0
1004,12.0
1005,24.0
1006,12.0
1007,7.0
1008,14.0
1009,7.0
1010,12.0
1011,14.0
1012,0.0
1013,0.0
1014,0.0
1015,3.0
1016,12.0
1017,7.0
1018,0.0
1019,14.0
1020,0.0
1021,24.0
1022,12.0
1023,7.0
1024,8.0
1025,0.0
1026,14.0
1027,14.0
1028,11.0
1029,11.0
1030,24.0
1031,14.0
1032,0.0
1033,7.0
1034,20.0
1035,14.0
1036,11.0
1037,24.0
1038,14.0
1039,24.0
1040,14.0
1041,7.0
1042,14.0
1043,0.0
1044,0.0
1045,0.0
1046,7.0
1047,12.0
1048,12.0
1049,0.0
1050,0.0
1051,7.0
1052,14.0
1053,14.0
1054,0.0
1055,0.0
1056,7.0
1057,7.0
1058,14.0
1059,12.0
1060,24.0
1061,7.0
1062,7.0
1063,20.0
1064,14.0
1065,3.0
1066,19.0
1067,7.0
1068,7.0
1069,0.0
1070,12.0
1071,8.0
1072,0.0
1073,0.0
1074,7.0
1075,24.0
1076,0.0
1077,14.0
1078,0.0
1079,2.0
1080,0.0
1081,14.0
1082,14.0
1083,0.0
1084,7.0
1085,24.0
1086,7.0
1087,0.0
1088,8.0
1089,20.0
1090,8.0
1091,0.0
1092,19.0
1093,8.0
1094,11.0
1095,0.0
1096,0.0
1097,0.0
1098,8.0
1099,0.0
1100,14.0
1101,0.0
1102,12.0
1103,7.0
1104,7.0
1105,12.0
1106,7.0
1107,0.0
1108,0.0
1109,0.0
1110,12.0
1111,0.0
1112,0.0
1113,0.0
1114,7.0
1115,7.0
1116,7.0
1117,24.0
1118,20.0
1119,24.0
1120,0.0
1121,0.0
1122,0.0
1123,14.0
1124,7.0
1125,12.0
1126,14.0
1127,0.0
1128,14.0
1129,0.0
1130,14.0
1131,12.0
1132,0.0
1133,9.0
1134,11.0
1135,14.0
1136,14.0
1137,0.0
1138,0.0
1139,0.0
1140,7.0
1141,12.0
1142,0.0
1143,8.0
1144,12.0
1145,7.0
1146,11.0
1147,0.0
1148,0.0
1149,0.0
1150,13.0
1151,7.0
1152,0.0
1153,14.0
1154,0.0
1155,3.0
1156,8.0
1157,0.0
1158,14.0
1159,14.0
1160,12.0
1161,0.0
1162,0.0
1163,0.0
1164,14.0
1165,0.0
1166,7.0
1167,11.0
1168,7.0
1169,7.0
1170,7.0
1171,14.0
1172,0.0
1173,7.0
1174,14.0
1175,0.0
1176,14.0
1177,14.0
1178,0.0
1179,0.0
1180,0.0
1181,7.0
1182,0.0
1183,20.0
1184,0.0
1185,14.0
1186,7.0
1187,14.0
1188,0.0
1189,12.0
1190,16.0
1191,7.0
1192,0.0
1193,7.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,7.0
1201,14.0
1202,12.0
1203,12.0
1204,14.0
1205,0.0
1206,8.0
1207,0.0
1208,14.0
1209,0.0
1210,7.0
1211,12.0
1212,0.0
1213,14.0
1214,14.0
1215,0.0
1216,7.0
1217,0.0
1218,24.0
1219,0.0
1220,0.0
1221,0.0
1222,14.0
1223,12.0
1224,8.0
1225,12.0
1226,0.0
1227,9.0
1228,0.0
1229,0.0
1230,14.0
1231,24.0
1232,12.0
1233,8.0
1234,15.0
1235,0.0
1236,4.0
1237,0.0
1238,0.0
1239,0.0
1240,8.0
1241,0.0
1242,7.0
1243,0.0
1244,8.0
1245,7.0
1246,14.0
1247,0.0
1248,11.0
1249,7.0
1250,7.0
1251,14.0
1252,12.0
1253,11.0
1254,0.0
1255,14.0
1256,12.0
1257,14.0
1258,12.0
1259,7.0
1260,7.0
1261,0.0
1262,14.0
1263,7.0
1264,0.0
1265,8.0
1266,11.0
1267,20.0
1268,24.0
1269,17.0
1270,14.0
1271,8.0
1272,19.0
1273,24.0
1274,7.0
1275,8.0
1276,7.0
1277,18.0
1278,0.0
1279,7.0
1280,0.0
1281,12.0
1282,11.0
1283,0.0
1284,0.0
1285,8.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,12.0
1291,0.0
1292,8.0
1293,12.0
1294,0.0
1295,0.0
1296,12.0
1297,4.0
1298,0.0
1299,14.0
1300,14.0
1301,7.0
1302,0.0
1303,1.0
1304,12.0
1305,0.0
1306,0.0
1307,24.0
1308,14.0
1309,8.0
1310,0.0
1311,0.0
1312,8.0
1313,14.0
1314,12.0
1315,0.0
1316,0.0
1317,0.0
1318,14.0
1319,12.0
1320,4.0
1321,7.0
1322,14.0
1323,7.0
1324,12.0
1325,11.0
1326,0.0
1327,0.0
1328,0.0
1329,14.0
1330,0.0
1331,24.0
1332,8.0
1333,20.0
1334,0.0
1335,12.0
1336,0.0
1337,8.0
1338,11.0
1339,14.0
1340,12.0
1341,7.0
1342,0.0
1343,0.0
1344,7.0
1345,19.0
1346,7.0
1347,13.0
1348,0.0
1349,24.0
1350,11.0
1351,7.0
1352,0.0
1353,11.0
1354,0.0
1355,0.0
1356,12.0
1357,14.0
1358,0.0
1359,0.0
1360,0.0
1361,7.0
1362,0.0
1363,7.0
1364,0.0
1365,7.0
1366,12.0
1367,14.0
1368,7.0
1369,11.0
1370,0.0
1371,7.0
1372,12.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,12.0
1378,12.0
1379,14.0
1380,12.0
1381,0.0
1382,7.0
1383,7.0
1384,7.0
1385,0.0
1386,0.0
1387,7.0
1388,0.0
1389,0.0
1390,12.0
1391,0.0
1392,11.0
1393,0.0
1394,0.0
1395,0.0
1396,8.0
1397,4.0
1398,14.0
1399,0.0
1400,7.0
1401,12.0
1402,14.0
1403,14.0
1404,7.0
1405,0.0
1406,0.0
1407,0.0
1408,14.0
1409,12.0
1410,0.0
1411,12.0
1412,14.0
1413,0.0
1414,7.0
1415,14.0
1416,7.0
1417,14.0
1418,0.0
1419,0.0
1420,0.0
1421,7.0
1422,14.0
1423,7.0
1424,0.0
1425,12.0
1426,0.0
1427,14.0
1428,14.0
1429,7.0
1430,7.0
1431,0.0
1432,12.0
1433,8.0
1434,7.0
1435,14.0
1436,8.0
1437,0.0
1438,0.0
1439,8.0
1440,0.0
1441,0.0
1442,7.0
1443,0.0
1444,0.0
1445,7.0
1446,14.0
1447,0.0
1448,0.0
1449,0.0
1450,12.0
1451,14.0
1452,14.0
1453,9.0
1454,20.0
1455,7.0
1456,7.0
1457,14.0
1458,13.0
1459,12.0
1460,0.0
1461,7.0
1462,1.0
1463,0.0
1464,0.0
1465,14.0
1466,8.0
1467,24.0
1468,12.0
1469,0.0
1470,0.0
1471,14.0
1472,0.0
1473,20.0
1474,12.0
1475,8.0
1476,12.0
1477,8.0
1478,0.0
1479,12.0
1480,0.0
1481,0.0
1482,12.0
1483,0.0
1484,0.0
1485,8.0
1486,7.0
1487,0.0
1488,0.0
1489,14.0
1490,14.0
1491,7.0
1492,0.0
1493,11.0
1494,0.0
1495,14.0
1496,14.0
1497,7.0
1498,0.0
1499,7.0
1500,0.0
1501,0.0
1502,11.0
1503,0.0
1504,0.0
1505,14.0
1506,0.0
1507,0.0
1508,0.0
1509,12.0
1510,0.0
1511,14.0
1512,7.0
1513,7.0
1514,8.0
1515,0.0
1516,0.0
1517,11.0
1518,11.0
1519,14.0
1520,0.0
1521,11.0
1522,8.0
1523,7.0
1524,0.0
1525,7.0
1526,7.0
1527,12.0
1528,0.0
1529,7.0
1530,0.0
1531,0.0
1532,12.0
1533,0.0
1534,23.0
1535,12.0
1536,14.0
1537,24.0
1538,0.0
1539,12.0
1540,3.0
1541,13.0
1542,12.0
1543,7.0
1544,11.0
1545,12.0
1546,0.0
1547,14.0
1548,0.0
1549,12.0
1550,0.0
1551,7.0
1552,12.0
1553,14.0
1554,0.0
1555,0.0
1556,1.0
1557,0.0
1558,12.0
1559,0.0
1560,8.0
1561,11.0
1562,0.0
1563,14.0
1564,0.0
1565,11.0
1566,0.0
1567,12.0
1568,0.0
1569,8.0
1570,24.0
1571,7.0
1572,7.0
1573,11.0
1574,0.0
1575,0.0
1576,12.0
1577,0.0
1578,7.0
1579,12.0
1580,14.0
1581,0.0
1582,0.0
1583,0.0
1584,7.0
1585,14.0
1586,7.0
1587,0.0
1588,14.0
1589,11.0
1590,13.0
1591,14.0
1592,7.0
1593,24.0
1594,13.0
1595,20.0
1596,0.0
1597,0.0
1598,0.0
1599,20.0
1600,0.0
1601,7.0
1602,0.0
1603,0.0
1604,0.0
1605,11.0
1606,8.0
1607,0.0
1608,0.0
1609,0.0
1610,7.0
1611,0.0
1612,0.0
1613,0.0
1614,7.0
1615,7.0
1616,24.0
1617,24.0
1618,0.0
1619,7.0
1620,14.0
1621,0.0
1622,14.0
1623,11.0
1624,0.0
1625,14.0
1626,14.0
1627,12.0
1628,0.0
1629,0.0
1630,7.0
1631,0.0
1632,7.0
1633,14.0
1634,7.0
1635,4.0
1636,19.0
1637,0.0
1638,7.0
1639,13.0
1640,11.0
1641,13.0
1642,14.0
1643,7.0
1644,14.0
1645,7.0
1646,12.0
1647,9.0
1648,0.0
1649,7.0
1650,12.0
1651,14.0
1652,0.0
1653,11.0
1654,0.0
1655,7.0
1656,0.0
1657,14.0
1658,8.0
1659,0.0
1660,0.0
1661,8.0
1662,7.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,7.0
1669,7.0
1670,12.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,14.0
1676,0.0
1677,0.0
1678,0.0
1679,7.0
1680,0.0
1681,7.0
1682,24.0
1683,7.0
1684,0.0
1685,7.0
1686,0.0
1687,14.0
1688,7.0
1689,24.0
1690,11.0
1691,14.0
1692,7.0
1693,0.0
1694,13.0
1695,14.0
1696,11.0
1697,0.0
1698,0.0
1699,24.0
1700,24.0
1701,7.0
1702,14.0
1703,1.0
1704,8.0
1705,0.0
1706,0.0
1707,0.0
1708,14.0
1709,0.0
1710,7.0
1711,0.0
1712,14.0
1713,8.0
1714,7.0
1715,24.0
1716,14.0
1717,14.0
1718,0.0
1719,0.0
1720,0.0
1721,12.0
1722,0.0
1723,0.0
1724,14.0
1725,12.0
1726,0.0
1727,7.0
1728,24.0
1729,20.0
1730,0.0
1731,0.0
1732,14.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,20.0
1739,8.0
1740,14.0
1741,4.0
1742,0.0
1743,0.0
1744,13.0
1745,0.0
1746,7.0
1747,0.0
1748,11.0
1749,19.0
1750,7.0
1751,14.0
1752,13.0
1753,0.0
1754,12.0
1755,0.0
1756,4.0
1757,0.0
1758,7.0
1759,0.0
1760,11.0
1761,12.0
1762,14.0
1763,20.0
1764,11.0
1765,7.0
1766,7.0
1767,12.0
1768,7.0
1769,7.0
1770,0.0
1771,8.0
1772,0.0
1773,0.0
1774,7.0
1775,0.0
1776,14.0
1777,11.0
1778,7.0
1779,0.0
1780,0.0
1781,0.0
1782,14.0
1783,0.0
1784,14.0
1785,0.0
1786,7.0
1787,0.0
1788,20.0
1789,0.0
1790,0.0
1791,13.0
1792,12.0
1793,12.0
1794,0.0
1795,14.0
1796,7.0
1797,0.0
1798,0.0
1799,17.0
1800,24.0
1801,0.0
1802,0.0
1803,7.0
1804,0.0
1805,0.0
1806,19.0
1807,0.0
1808,14.0
1809,7.0
1810,12.0
1811,0.0
1812,14.0
1813,24.0
1814,7.0
1815,0.0
1816,0.0
1817,12.0
1818,0.0
1819,8.0
1820,7.0
1821,19.0
1822,0.0
1823,0.0
1824,0.0
1825,7.0
1826,0.0
1827,0.0
1828,0.0
1829,11.0
1830,7.0
1831,0.0
1832,7.0
1833,0.0
1834,0.0
1835,9.0
1836,14.0
1837,0.0
1838,14.0
1839,7.0
1840,0.0
1841,9.0
1842,9.0
1843,7.0
1844,14.0
1845,14.0
1846,7.0
1847,18.0
1848,14.0
1849,11.0
1850,0.0
1851,0.0
1852,0.0
1853,14.0
1854,7.0
1855,24.0
1856,0.0
1857,24.0
1858,7.0
1859,9.0
1860,0.0
1861,12.0
1862,0.0
1863,14.0
1864,0.0
1865,13.0
1866,0.0
1867,0.0
1868,8.0
1869,7.0
1870,14.0
1871,0.0
1872,12.0
1873,11.0
1874,7.0
1875,0.0
1876,0.0
1877,7.0
1878,12.0
1879,24.0
1880,14.0
1881,8.0
1882,8.0
1883,14.0
1884,14.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,20.0
1890,12.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,11.0
1900,11.0
1901,12.0
1902,0.0
1903,12.0
1904,0.0
1905,0.0
1906,7.0
1907,11.0
1908,0.0
1909,8.0
1910,0.0
1911,14.0
1912,12.0
1913,14.0
1914,0.0
1915,8.0
1916,8.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,7.0
1922,12.0
1923,0.0
1924,0.0
1925,0.0
1926,14.0
1927,7.0
1928,11.0
1929,13.0
1930,24.0
1931,0.0
1932,14.0
1933,12.0
1934,7.0
1935,14.0
1936,14.0
1937,19.0
1938,11.0
1939,24.0
1940,7.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,7.0
1946,14.0
1947,11.0
1948,14.0
1949,0.0
1950,24.0
1951,7.0
1952,14.0
1953,14.0
1954,7.0
1955,0.0
1956,15.0
1957,11.0
1958,0.0
1959,7.0
1960,7.0
1961,8.0
1962,0.0
1963,0.0
1964,12.0
1965,8.0
1966,0.0
1967,0.0
1968,7.0
1969,12.0
1970,0.0
1971,0.0
1972,24.0
1973,0.0
1974,14.0
1975,0.0
1976,0.0
1977,0.0
1978,14.0
1979,7.0
1980,0.0
1981,14.0
1982,0.0
1983,0.0
1984,0.0
1985,7.0
1986,24.0
1987,0.0
1988,14.0
1989,14.0
1990,0.0
1991,7.0
1992,14.0
1993,14.0
1994,0.0
1995,0.0
1996,20.0
1997,7.0
1998,7.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,14.0
2004,19.0
2005,0.0
2006,0.0
2007,14.0
2008,0.0
2009,12.0
2010,19.0
2011,14.0
2012,14.0
2013,0.0
2014,7.0
2015,7.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,20.0
2021,19.0
2022,14.0
2023,24.0
2024,12.0
2025,0.0
2026,0.0
2027,12.0
2028,8.0
2029,0.0
2030,12.0
2031,11.0
2032,0.0
2033,7.0
2034,2.0
2035,14.0
2036,12.0
2037,0.0
2038,0.0
2039,0.0
2040,12.0
2041,0.0
2042,0.0
2043,0.0
2044,7.0
2045,0.0
2046,0.0
2047,8.0
2048,8.0
2049,3.0
2050,0.0
2051,0.0
2052,0.0
2053,12.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,12.0
2060,0.0
2061,7.0
2062,14.0
2063,0.0
2064,0.0
2065,11.0
2066,0.0
2067,0.0
2068,8.0
2069,0.0
2070,20.0
2071,7.0
2072,0.0
2073,0.0
2074,12.0
2075,7.0
2076,8.0
2077,0.0
2078,0.0
2079,11.0
2080,0.0
2081,7.0
2082,12.0
2083,24.0
2084,0.0
2085,24.0
2086,0.0
2087,14.0
2088,0.0
2089,7.0
2090,12.0
2091,14.0
2092,16.0
2093,17.0
2094,24.0
2095,7.0
2096,0.0
2097,8.0
2098,12.0
2099,12.0
2100,11.0
2101,2.0
2102,7.0
2103,0.0
2104,12.0
2105,13.0
2106,12.0
2107,0.0
2108,0.0
2109,0.0
2110,19.0
2111,14.0
2112,7.0
2113,11.0
2114,14.0
2115,12.0
2116,11.0
2117,0.0
2118,24.0
2119,0.0
2120,12.0
2121,14.0
2122,0.0
2123,14.0
2124,0.0
2125,12.0
2126,0.0
2127,15.0
2128,7.0
2129,14.0
2130,0.0
2131,0.0
2132,0.0
2133,11.0
2134,0.0
2135,11.0
2136,7.0
2137,0.0
2138,14.0
2139,0.0
2140,0.0
