,Population
975,24.0
976,20.0
977,0.0
978,0.0
979,7.0
980,0.0
981,19.0
982,0.0
983,12.0
984,0.0
985,7.0
986,0.0
987,12.0
988,0.0
989,0.0
990,0.0
991,0.0
992,24.0
993,11.0
994,4.0
995,0.0
996,11.0
997,0.0
998,4.0
999,12.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,12.0
1005,0.0
1006,12.0
1007,0.0
1008,7.0
1009,14.0
1010,8.0
1011,4.0
1012,7.0
1013,11.0
1014,14.0
1015,12.0
1016,12.0
1017,0.0
1018,14.0
1019,0.0
1020,0.0
1021,0.0
1022,12.0
1023,14.0
1024,16.0
1025,8.0
1026,7.0
1027,24.0
1028,0.0
1029,0.0
1030,24.0
1031,0.0
1032,8.0
1033,7.0
1034,0.0
1035,11.0
1036,14.0
1037,0.0
1038,12.0
1039,0.0
1040,0.0
1041,11.0
1042,8.0
1043,0.0
1044,0.0
1045,7.0
1046,0.0
1047,8.0
1048,1.0
1049,0.0
1050,19.0
1051,0.0
1052,11.0
1053,11.0
1054,11.0
1055,0.0
1056,0.0
1057,0.0
1058,7.0
1059,14.0
1060,11.0
1061,0.0
1062,14.0
1063,14.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,1.0
1069,12.0
1070,0.0
1071,0.0
1072,19.0
1073,18.0
1074,7.0
1075,0.0
1076,12.0
1077,12.0
1078,14.0
1079,0.0
1080,0.0
1081,12.0
1082,11.0
1083,14.0
1084,0.0
1085,11.0
1086,12.0
1087,11.0
1088,0.0
1089,0.0
1090,0.0
1091,7.0
1092,0.0
1093,11.0
1094,11.0
1095,24.0
1096,14.0
1097,22.0
1098,0.0
1099,14.0
1100,0.0
1101,11.0
1102,12.0
1103,12.0
1104,0.0
1105,14.0
1106,0.0
1107,0.0
1108,7.0
1109,11.0
1110,0.0
1111,0.0
1112,11.0
1113,14.0
1114,12.0
1115,7.0
1116,0.0
1117,0.0
1118,0.0
1119,8.0
1120,0.0
1121,0.0
1122,7.0
1123,0.0
1124,13.0
1125,21.0
1126,12.0
1127,14.0
1128,7.0
1129,14.0
1130,0.0
1131,14.0
1132,14.0
1133,12.0
1134,12.0
1135,0.0
1136,12.0
1137,0.0
1138,0.0
1139,11.0
1140,0.0
1141,0.0
1142,24.0
1143,0.0
1144,0.0
1145,3.0
1146,12.0
1147,12.0
1148,0.0
1149,0.0
1150,20.0
1151,11.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,14.0
1158,12.0
1159,0.0
1160,0.0
1161,12.0
1162,14.0
1163,6.0
1164,20.0
1165,0.0
1166,0.0
1167,0.0
1168,7.0
1169,0.0
1170,0.0
1171,0.0
1172,7.0
1173,0.0
1174,0.0
1175,19.0
1176,12.0
1177,0.0
1178,14.0
1179,12.0
1180,21.0
1181,13.0
1182,12.0
1183,7.0
1184,0.0
1185,1.0
1186,0.0
1187,0.0
1188,0.0
1189,14.0
1190,0.0
1191,0.0
1192,8.0
1193,0.0
1194,19.0
1195,0.0
1196,12.0
1197,0.0
1198,0.0
1199,0.0
1200,7.0
1201,0.0
1202,0.0
1203,9.0
1204,12.0
1205,14.0
1206,0.0
1207,0.0
1208,13.0
1209,7.0
1210,12.0
1211,0.0
1212,13.0
1213,0.0
1214,11.0
1215,0.0
1216,8.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,13.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,3.0
1232,0.0
1233,0.0
1234,12.0
1235,11.0
1236,8.0
1237,0.0
1238,0.0
1239,12.0
1240,7.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,12.0
1246,12.0
1247,14.0
1248,13.0
1249,0.0
1250,7.0
1251,14.0
1252,0.0
1253,7.0
1254,1.0
1255,7.0
1256,14.0
1257,0.0
1258,14.0
1259,14.0
1260,0.0
1261,7.0
1262,12.0
1263,14.0
1264,0.0
1265,0.0
1266,11.0
1267,0.0
1268,7.0
1269,0.0
1270,7.0
1271,0.0
1272,14.0
1273,18.0
1274,14.0
1275,0.0
1276,0.0
1277,0.0
1278,24.0
1279,0.0
1280,0.0
1281,0.0
1282,14.0
1283,13.0
1284,12.0
1285,0.0
1286,7.0
1287,0.0
1288,7.0
1289,12.0
1290,0.0
1291,11.0
1292,0.0
1293,0.0
1294,24.0
1295,7.0
1296,12.0
1297,7.0
1298,11.0
1299,14.0
1300,12.0
1301,0.0
1302,7.0
1303,4.0
1304,11.0
1305,12.0
1306,12.0
1307,8.0
1308,7.0
1309,0.0
1310,7.0
1311,0.0
1312,24.0
1313,0.0
1314,7.0
1315,11.0
1316,0.0
1317,14.0
1318,7.0
1319,0.0
1320,11.0
1321,0.0
1322,0.0
1323,0.0
1324,12.0
1325,0.0
1326,0.0
1327,0.0
1328,14.0
1329,15.0
1330,14.0
1331,0.0
1332,12.0
1333,0.0
1334,0.0
1335,12.0
1336,7.0
1337,0.0
1338,0.0
1339,7.0
1340,13.0
1341,24.0
1342,8.0
1343,8.0
1344,7.0
1345,0.0
1346,0.0
1347,1.0
1348,24.0
1349,0.0
1350,1.0
1351,0.0
1352,0.0
1353,0.0
1354,12.0
1355,0.0
1356,0.0
1357,7.0
1358,7.0
1359,0.0
1360,0.0
1361,0.0
1362,14.0
1363,0.0
1364,0.0
1365,7.0
1366,12.0
1367,8.0
1368,0.0
1369,12.0
1370,0.0
1371,0.0
1372,0.0
1373,11.0
1374,7.0
1375,12.0
1376,11.0
1377,14.0
1378,0.0
1379,16.0
1380,0.0
1381,0.0
1382,14.0
1383,8.0
1384,14.0
1385,0.0
1386,11.0
1387,0.0
1388,11.0
1389,11.0
1390,7.0
1391,7.0
1392,13.0
1393,12.0
1394,12.0
1395,0.0
1396,0.0
1397,0.0
1398,14.0
1399,13.0
1400,0.0
1401,0.0
1402,14.0
1403,12.0
1404,0.0
1405,0.0
1406,7.0
1407,12.0
1408,8.0
1409,11.0
1410,0.0
1411,0.0
1412,7.0
1413,24.0
1414,0.0
1415,15.0
1416,0.0
1417,0.0
1418,14.0
1419,7.0
1420,0.0
1421,0.0
1422,7.0
1423,0.0
1424,0.0
1425,0.0
1426,14.0
1427,11.0
1428,0.0
1429,13.0
1430,0.0
1431,14.0
1432,8.0
1433,12.0
1434,20.0
1435,23.0
1436,12.0
1437,12.0
1438,0.0
1439,19.0
1440,0.0
1441,0.0
1442,14.0
1443,7.0
1444,0.0
1445,7.0
1446,12.0
1447,14.0
1448,7.0
1449,0.0
1450,8.0
1451,8.0
1452,0.0
1453,0.0
1454,8.0
1455,14.0
1456,7.0
1457,13.0
1458,0.0
1459,12.0
1460,0.0
1461,0.0
1462,14.0
1463,12.0
1464,7.0
1465,0.0
1466,0.0
1467,0.0
1468,14.0
1469,0.0
1470,0.0
1471,14.0
1472,7.0
1473,0.0
1474,12.0
1475,8.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,7.0
1481,14.0
1482,12.0
1483,3.0
1484,12.0
1485,14.0
1486,7.0
1487,0.0
1488,7.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,12.0
1494,0.0
1495,12.0
1496,12.0
1497,12.0
1498,11.0
1499,0.0
1500,0.0
1501,24.0
1502,12.0
1503,9.0
1504,7.0
1505,0.0
1506,14.0
1507,14.0
1508,0.0
1509,12.0
1510,7.0
1511,0.0
1512,7.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,19.0
1520,14.0
1521,13.0
1522,12.0
1523,19.0
1524,7.0
1525,0.0
1526,0.0
1527,0.0
1528,11.0
1529,13.0
1530,7.0
1531,12.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,11.0
1537,7.0
1538,8.0
1539,12.0
1540,24.0
1541,11.0
1542,11.0
1543,8.0
1544,13.0
1545,14.0
1546,0.0
1547,14.0
1548,0.0
1549,12.0
1550,13.0
1551,4.0
1552,7.0
1553,7.0
1554,0.0
1555,12.0
1556,7.0
1557,12.0
1558,0.0
1559,7.0
1560,12.0
1561,2.0
1562,0.0
1563,0.0
1564,7.0
1565,18.0
1566,8.0
1567,11.0
1568,12.0
1569,11.0
1570,7.0
1571,7.0
1572,7.0
1573,11.0
1574,20.0
1575,0.0
1576,24.0
1577,0.0
1578,0.0
1579,24.0
1580,0.0
1581,24.0
1582,7.0
1583,0.0
1584,14.0
1585,12.0
1586,12.0
1587,12.0
1588,14.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,12.0
1596,0.0
1597,8.0
1598,12.0
1599,8.0
1600,0.0
1601,3.0
1602,11.0
1603,0.0
1604,0.0
1605,7.0
1606,9.0
1607,7.0
1608,7.0
1609,12.0
1610,0.0
1611,0.0
1612,7.0
1613,13.0
1614,12.0
1615,18.0
1616,18.0
1617,12.0
1618,0.0
1619,14.0
1620,11.0
1621,15.0
1622,0.0
1623,0.0
1624,12.0
1625,12.0
1626,14.0
1627,21.0
1628,11.0
1629,0.0
1630,7.0
1631,12.0
1632,0.0
1633,8.0
1634,0.0
1635,0.0
1636,11.0
1637,12.0
1638,18.0
1639,14.0
1640,14.0
1641,0.0
1642,13.0
1643,0.0
1644,7.0
1645,7.0
1646,12.0
1647,0.0
1648,7.0
1649,0.0
1650,12.0
1651,0.0
1652,0.0
1653,12.0
1654,0.0
1655,0.0
1656,12.0
1657,0.0
1658,20.0
1659,24.0
1660,24.0
1661,7.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,11.0
1667,0.0
1668,0.0
1669,13.0
1670,7.0
1671,7.0
1672,0.0
1673,11.0
1674,14.0
1675,12.0
1676,11.0
1677,0.0
1678,12.0
1679,0.0
1680,12.0
1681,12.0
1682,0.0
1683,0.0
1684,12.0
1685,7.0
1686,13.0
1687,12.0
1688,12.0
1689,14.0
1690,12.0
1691,12.0
1692,12.0
1693,12.0
1694,7.0
1695,14.0
1696,14.0
1697,0.0
1698,14.0
1699,0.0
1700,0.0
1701,0.0
1702,14.0
1703,0.0
1704,0.0
1705,7.0
1706,8.0
1707,0.0
1708,12.0
1709,0.0
1710,0.0
1711,20.0
1712,20.0
1713,0.0
1714,7.0
1715,24.0
1716,0.0
1717,0.0
1718,0.0
1719,13.0
1720,7.0
1721,14.0
1722,7.0
1723,12.0
1724,1.0
1725,12.0
1726,0.0
1727,7.0
1728,0.0
1729,4.0
1730,0.0
1731,8.0
1732,0.0
1733,12.0
1734,7.0
1735,11.0
1736,7.0
1737,8.0
1738,12.0
1739,24.0
1740,8.0
1741,14.0
1742,8.0
1743,12.0
1744,12.0
1745,0.0
1746,12.0
1747,0.0
1748,7.0
1749,12.0
1750,24.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,12.0
1758,7.0
1759,12.0
1760,7.0
1761,0.0
1762,0.0
1763,17.0
1764,0.0
1765,0.0
1766,0.0
1767,1.0
1768,0.0
1769,12.0
1770,11.0
1771,12.0
1772,0.0
1773,7.0
1774,0.0
1775,0.0
1776,7.0
1777,2.0
1778,0.0
1779,14.0
1780,7.0
1781,12.0
1782,0.0
1783,14.0
1784,11.0
1785,0.0
1786,7.0
1787,12.0
1788,12.0
1789,14.0
1790,0.0
1791,24.0
1792,0.0
1793,12.0
1794,8.0
1795,13.0
1796,8.0
1797,0.0
1798,7.0
1799,12.0
1800,0.0
1801,0.0
1802,0.0
1803,12.0
1804,0.0
1805,0.0
1806,12.0
1807,0.0
1808,0.0
1809,0.0
1810,15.0
1811,7.0
1812,0.0
1813,0.0
1814,8.0
1815,12.0
1816,9.0
1817,11.0
1818,0.0
1819,24.0
1820,20.0
1821,0.0
1822,12.0
1823,8.0
1824,0.0
1825,24.0
1826,19.0
1827,0.0
1828,0.0
1829,17.0
1830,15.0
1831,11.0
1832,0.0
1833,0.0
1834,14.0
1835,11.0
1836,0.0
1837,19.0
1838,11.0
1839,9.0
1840,0.0
1841,12.0
1842,12.0
1843,11.0
1844,23.0
1845,19.0
1846,0.0
1847,7.0
1848,11.0
1849,7.0
1850,0.0
1851,0.0
1852,8.0
1853,14.0
1854,7.0
1855,0.0
1856,14.0
1857,0.0
1858,12.0
1859,0.0
1860,12.0
1861,11.0
1862,0.0
1863,24.0
1864,0.0
1865,11.0
1866,24.0
1867,0.0
1868,0.0
1869,7.0
1870,13.0
1871,0.0
1872,8.0
1873,7.0
1874,0.0
1875,0.0
1876,11.0
1877,7.0
1878,7.0
1879,0.0
1880,0.0
1881,0.0
1882,14.0
1883,0.0
1884,0.0
1885,0.0
1886,11.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,4.0
1894,0.0
1895,0.0
1896,12.0
1897,0.0
1898,0.0
1899,14.0
1900,12.0
1901,23.0
1902,7.0
1903,7.0
1904,0.0
1905,14.0
1906,8.0
1907,0.0
1908,12.0
1909,24.0
1910,0.0
1911,0.0
1912,14.0
1913,0.0
1914,14.0
1915,11.0
1916,0.0
1917,12.0
1918,0.0
1919,0.0
1920,8.0
1921,11.0
1922,7.0
1923,7.0
1924,0.0
1925,0.0
1926,24.0
1927,7.0
1928,0.0
1929,14.0
1930,0.0
1931,12.0
1932,15.0
1933,14.0
1934,11.0
1935,0.0
1936,11.0
1937,7.0
1938,0.0
1939,24.0
1940,0.0
1941,0.0
1942,12.0
1943,13.0
1944,14.0
1945,7.0
1946,0.0
1947,7.0
1948,12.0
1949,0.0
1950,12.0
1951,0.0
1952,4.0
1953,0.0
1954,11.0
1955,14.0
1956,0.0
1957,0.0
1958,0.0
1959,11.0
1960,0.0
1961,12.0
1962,11.0
1963,12.0
1964,7.0
1965,8.0
1966,12.0
1967,11.0
1968,3.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,12.0
1974,14.0
1975,7.0
1976,0.0
1977,7.0
1978,14.0
1979,12.0
1980,12.0
1981,3.0
1982,12.0
1983,0.0
1984,14.0
1985,24.0
1986,8.0
1987,20.0
1988,0.0
1989,8.0
1990,13.0
1991,12.0
1992,12.0
1993,14.0
1994,3.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,11.0
2000,14.0
2001,11.0
2002,11.0
2003,24.0
2004,14.0
2005,12.0
2006,12.0
2007,0.0
2008,0.0
2009,12.0
2010,1.0
2011,19.0
2012,12.0
2013,0.0
2014,0.0
2015,12.0
2016,0.0
2017,0.0
2018,11.0
2019,18.0
2020,0.0
2021,8.0
2022,20.0
2023,0.0
2024,11.0
2025,0.0
2026,12.0
2027,12.0
2028,7.0
2029,24.0
2030,11.0
2031,0.0
2032,0.0
2033,7.0
2034,0.0
2035,0.0
2036,13.0
2037,19.0
2038,0.0
2039,0.0
2040,12.0
2041,13.0
2042,15.0
2043,7.0
2044,0.0
2045,0.0
2046,8.0
2047,24.0
2048,0.0
2049,15.0
2050,11.0
2051,2.0
2052,0.0
2053,0.0
2054,4.0
2055,12.0
2056,0.0
2057,12.0
2058,14.0
2059,12.0
2060,12.0
2061,0.0
2062,0.0
2063,0.0
2064,9.0
2065,24.0
2066,0.0
2067,0.0
2068,21.0
2069,0.0
2070,7.0
2071,14.0
2072,8.0
2073,11.0
2074,0.0
2075,12.0
2076,0.0
2077,11.0
2078,14.0
2079,8.0
2080,12.0
2081,0.0
2082,21.0
2083,8.0
2084,0.0
2085,0.0
2086,0.0
2087,14.0
2088,7.0
2089,7.0
2090,4.0
2091,0.0
2092,12.0
2093,0.0
2094,7.0
2095,0.0
2096,21.0
2097,0.0
2098,0.0
2099,12.0
2100,0.0
2101,0.0
2102,19.0
2103,0.0
2104,0.0
2105,11.0
2106,0.0
2107,24.0
2108,7.0
2109,12.0
2110,24.0
2111,0.0
2112,0.0
2113,14.0
2114,0.0
2115,0.0
2116,15.0
2117,12.0
2118,13.0
2119,11.0
2120,8.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,19.0
2127,7.0
2128,0.0
2129,12.0
2130,1.0
2131,12.0
2132,0.0
2133,15.0
2134,0.0
2135,0.0
2136,14.0
2137,14.0
2138,12.0
2139,0.0
2140,12.0
